title,dateTime
"Bathroom Strategy: Democrat Candidate Runs for N.C. Governor By Smearing Voters, Sabotaging Economy",2016-08-09T11:01:43Z
"Bathroom Strategy: Democrat Candidate Runs for N.C. Governor By Smearing Voters, Sabotaging Economy",2016-08-09T11:01:43Z
"Physicians Decry Pseudo-Science of Transgenderism, ‘Absurd’ to Say Anyone is Born Into ‘Wrong Body’",2016-08-07T01:24:45Z
"Physicians Decry Pseudo-Science of Transgenderism, ‘Absurd’ to Say Anyone is Born Into ‘Wrong Body’",2016-08-07T01:24:45Z
Pope Francis Describes Transgenderism as the ‘Annihilation of Man’,2016-08-04T13:50:26Z
Pope Francis Describes Transgenderism as the ‘Annihilation of Man’,2016-08-04T13:50:26Z
Supreme Court Split on Obama Transgender Rule,2016-08-03T20:44:02Z
Supreme Court Split on Obama Transgender Rule,2016-08-03T20:44:02Z
Slipknot Blast ‘Hateful’ NC Bathroom Law: ‘We Don’t Care Where You Pee’,2016-08-01T19:07:40Z
Slipknot Blast ‘Hateful’ NC Bathroom Law: ‘We Don’t Care Where You Pee’,2016-08-01T19:07:40Z
Macy’s Fires Catholic Over Transgender Bathroom Incident,2016-07-25T13:07:27Z
Macy’s Fires Catholic Over Transgender Bathroom Incident,2016-07-25T13:07:27Z
Breaking: GOP Delegates Given New Poll Showing Americans Oppose Transgender Push,2016-07-11T11:25:18Z
Breaking: GOP Delegates Given New Poll Showing Americans Oppose Transgender Push,2016-07-11T11:25:18Z
Now You Can Change Gender on Your Passport Without Medical Evidence,2016-07-08T10:03:53Z
Now You Can Change Gender on Your Passport Without Medical Evidence,2016-07-08T10:03:53Z
Transgender Male Athletes Fear ‘Ridicule’ For Seeking Slots in Olympic Women’s Races,2016-07-07T20:26:24Z
Transgender Male Athletes Fear ‘Ridicule’ For Seeking Slots in Olympic Women’s Races,2016-07-07T20:26:24Z
Donald Trump’s Support for N.C. Bathroom Law Is Pro-Everybody,2016-07-07T04:34:17Z
Donald Trump’s Support for N.C. Bathroom Law Is Pro-Everybody,2016-07-07T04:34:17Z
Concealed Carry Training a Big Hit in Houston LGBT Community,2016-07-06T08:19:49Z
Concealed Carry Training a Big Hit in Houston LGBT Community,2016-07-06T08:19:49Z
Gun Range Owner Has Facebook Page Blocked,2016-07-05T04:37:15Z
Gun Range Owner Has Facebook Page Blocked,2016-07-05T04:37:15Z
Obama-Era Suicide Rate in U.S. Highest in 30 Years,2016-07-05T02:38:57Z
Obama-Era Suicide Rate in U.S. Highest in 30 Years,2016-07-05T02:38:57Z
U.S. Military to Allow Soldiers to Crossdress,2016-07-01T06:47:20Z
U.S. Military to Allow Soldiers to Crossdress,2016-07-01T06:47:20Z
"Krauthammer: In Middle of Wartime, Impression Is the Pentagon ‘Is Entirely Devoted’ to Social Experimentation, Social Work",2016-06-30T19:03:06Z
"Krauthammer: In Middle of Wartime, Impression Is the Pentagon ‘Is Entirely Devoted’ to Social Experimentation, Social Work",2016-06-30T19:03:06Z
Fatwa: Transgender People May Only Marry the Opposite Sex in Pakistan,2016-06-30T18:29:40Z
Fatwa: Transgender People May Only Marry the Opposite Sex in Pakistan,2016-06-30T18:29:40Z
"The Nation’s First Transgender Federal Candidates Win Primaries in Utah, Colorado",2016-06-29T10:58:17Z
"The Nation’s First Transgender Federal Candidates Win Primaries in Utah, Colorado",2016-06-29T10:58:17Z
Mother Can’t Stop Doctor From Mutilating Autistic Daughter Who Wants To Be a Transgender Boy,2016-06-29T08:39:12Z
Mother Can’t Stop Doctor From Mutilating Autistic Daughter Who Wants To Be a Transgender Boy,2016-06-29T08:39:12Z
Pakistan: Muslim Clerics Declare Transgender Marriages Valid,2016-06-28T03:19:27Z
Pakistan: Muslim Clerics Declare Transgender Marriages Valid,2016-06-28T03:19:27Z
Transgender Ideology: Obama Bans Single-Sex Bathrooms at National Parks,2016-06-27T20:57:27Z
Transgender Ideology: Obama Bans Single-Sex Bathrooms at National Parks,2016-06-27T20:57:27Z
"Obama Pushes Military to Salute Transgender, Cross-Dressing Soldiers",2016-06-25T09:45:51Z
"Obama Pushes Military to Salute Transgender, Cross-Dressing Soldiers",2016-06-25T09:45:51Z
March for Marriage Leader Slams ‘Radical Progression Towards Genderless Society’,2016-06-24T12:12:50Z
March for Marriage Leader Slams ‘Radical Progression Towards Genderless Society’,2016-06-24T12:12:50Z
Israel’s First Transgender Army Officer Celebrates Pride at Embassy Event,2016-06-22T00:59:27Z
Israel’s First Transgender Army Officer Celebrates Pride at Embassy Event,2016-06-22T00:59:27Z
Trans Star Laverne Cox: Bathroom Privacy Laws Are About ‘Stigmatizing and Pretending We Don’t Exist’,2016-06-15T11:33:55Z
Trans Star Laverne Cox: Bathroom Privacy Laws Are About ‘Stigmatizing and Pretending We Don’t Exist’,2016-06-15T11:33:55Z
Texas’ Gun Community Reaches Out to Help LGBTs,2016-06-15T06:28:33Z
Texas’ Gun Community Reaches Out to Help LGBTs,2016-06-15T06:28:33Z
Ellen DeGeneres: Transgender Stingray in Disney’s ‘Finding Dory’,2016-06-14T17:12:34Z
Ellen DeGeneres: Transgender Stingray in Disney’s ‘Finding Dory’,2016-06-14T17:12:34Z
Transgender Person Stabbed By Alleged ‘Islamic State’ Supporters In Belgium,2016-06-14T10:57:09Z
Transgender Person Stabbed By Alleged ‘Islamic State’ Supporters In Belgium,2016-06-14T10:57:09Z
Satellite Pictures Show Target’s Transgender Policy Is Driving Customers to Walmart’s Parking Lots,2016-06-13T11:16:30Z
Satellite Pictures Show Target’s Transgender Policy Is Driving Customers to Walmart’s Parking Lots,2016-06-13T11:16:30Z
Criticism of Transgender Agenda Will Get Virginia Students Expelled,2016-06-10T09:02:25Z
Criticism of Transgender Agenda Will Get Virginia Students Expelled,2016-06-10T09:02:25Z
"Washington State Schools Push ‘Gender Fluid,’ Transgender Ideas on K-12 Kids",2016-06-09T09:53:44Z
"Washington State Schools Push ‘Gender Fluid,’ Transgender Ideas on K-12 Kids",2016-06-09T09:53:44Z
Cross-Dressing Cowboy Told to Stay Out of Ladies’ Bathroom at Texas BBQ Joint,2016-06-08T07:46:25Z
Cross-Dressing Cowboy Told to Stay Out of Ladies’ Bathroom at Texas BBQ Joint,2016-06-08T07:46:25Z
University of North Carolina Rejects State Law On Transgender Bathrooms,2016-06-07T19:56:38Z
University of North Carolina Rejects State Law On Transgender Bathrooms,2016-06-07T19:56:38Z
Spanish Cardinal Charged with Hate Crimes for ‘Attacks on Refugees and Minorities’,2016-06-07T00:12:43Z
Spanish Cardinal Charged with Hate Crimes for ‘Attacks on Refugees and Minorities’,2016-06-07T00:12:43Z
Episcopal Priest: LGBTQ People Will ‘Revitalize Christianity’,2016-06-05T09:15:00Z
Episcopal Priest: LGBTQ People Will ‘Revitalize Christianity’,2016-06-05T09:15:00Z
"ACLU Leader Quits, Urges Transgender Compromise, After Men Enter Daughters’ Restroom",2016-06-02T10:08:52Z
"ACLU Leader Quits, Urges Transgender Compromise, After Men Enter Daughters’ Restroom",2016-06-02T10:08:52Z
Texas Lt. Governor to School Districts: Do Not Implement Obama’s Transgender Bathroom Policies,2016-05-31T13:50:32Z
Texas Lt. Governor to School Districts: Do Not Implement Obama’s Transgender Bathroom Policies,2016-05-31T13:50:32Z
Obama Transgender Policy Continues in Texas Illegal Alien Detention Center,2016-05-31T11:17:52Z
Obama Transgender Policy Continues in Texas Illegal Alien Detention Center,2016-05-31T11:17:52Z
Israeli-Arab Named First-Ever ‘Miss Trans Israel’,2016-05-28T10:05:03Z
Israeli-Arab Named First-Ever ‘Miss Trans Israel’,2016-05-28T10:05:03Z
Alleged ‘Senior Prank’ Lands Five Texas Teens in Jail on Felony Charges,2016-05-28T07:34:42Z
Alleged ‘Senior Prank’ Lands Five Texas Teens in Jail on Felony Charges,2016-05-28T07:34:42Z
Donald Trump Offers Gay Americans a New Freedom From Identity Politics,2016-05-27T18:22:13Z
Donald Trump Offers Gay Americans a New Freedom From Identity Politics,2016-05-27T18:22:13Z
Dem. Rep. Calls Law Prof. ‘Ignorant Bigot’ over Transgender Views,2016-05-27T05:51:00Z
Dem. Rep. Calls Law Prof. ‘Ignorant Bigot’ over Transgender Views,2016-05-27T05:51:00Z
Poll: N.C. Gov. Gains 15-Point Swing After Opposing Obama’s Transgender Agenda,2016-05-26T21:03:49Z
Poll: N.C. Gov. Gains 15-Point Swing After Opposing Obama’s Transgender Agenda,2016-05-26T21:03:49Z
GOP Supports #LGBT Amendment to $37 Billion Water and Energy Pork Bill,2016-05-26T15:38:35Z
GOP Supports #LGBT Amendment to $37 Billion Water and Energy Pork Bill,2016-05-26T15:38:35Z
House Kills Transgender Bill After Moderate Republicans Panic,2016-05-26T11:32:21Z
House Kills Transgender Bill After Moderate Republicans Panic,2016-05-26T11:32:21Z
Transgender Issue Strikes Oregon Women’s Shelter,2016-05-26T06:20:39Z
Transgender Issue Strikes Oregon Women’s Shelter,2016-05-26T06:20:39Z
Trump: ‘I Don’t Know Yet’ What’s the Right Thing For States To Do on Transgender Bathrooms,2016-05-25T22:19:09Z
Trump: ‘I Don’t Know Yet’ What’s the Right Thing For States To Do on Transgender Bathrooms,2016-05-25T22:19:09Z
Eleven States Sue Obama: Transgender Demands Unconstitutional,2016-05-25T14:10:48Z
Eleven States Sue Obama: Transgender Demands Unconstitutional,2016-05-25T14:10:48Z
Texas Sues Obama over School Transgender Policy,2016-05-25T11:48:50Z
Texas Sues Obama over School Transgender Policy,2016-05-25T11:48:50Z
"Canadians Could Face Two Years in Jail For Criticizing Transgender, ‘Gender Fluid’ Ideology",2016-05-25T11:48:17Z
"Canadians Could Face Two Years in Jail For Criticizing Transgender, ‘Gender Fluid’ Ideology",2016-05-25T11:48:17Z
Roger Goodell on NC Transgender Law: ‘Anything That Discriminates Is Something We Oppose’,2016-05-24T15:31:32Z
Roger Goodell on NC Transgender Law: ‘Anything That Discriminates Is Something We Oppose’,2016-05-24T15:31:32Z
Gavin Newsom Calls Transgender Gun Activist ‘Disgusting’,2016-05-24T11:06:31Z
Gavin Newsom Calls Transgender Gun Activist ‘Disgusting’,2016-05-24T11:06:31Z
Transgender Teacher Claims $60k After Co-Workers Use Wrong Pronoun,2016-05-24T10:15:53Z
Transgender Teacher Claims $60k After Co-Workers Use Wrong Pronoun,2016-05-24T10:15:53Z
"CNN’s Gergen: NC ‘Bathroom Law,’ Sends Signal That ‘Many Here Want To Go Back…To a Darker Time’",2016-05-23T14:17:18Z
"CNN’s Gergen: NC ‘Bathroom Law,’ Sends Signal That ‘Many Here Want To Go Back…To a Darker Time’",2016-05-23T14:17:18Z
Whoopi Goldberg to Produce Transgender Model Reality TV Show,2016-05-23T12:36:36Z
Whoopi Goldberg to Produce Transgender Model Reality TV Show,2016-05-23T12:36:36Z
Report: ICE Opening Detention Facility for Transgender Illegals,2016-05-23T08:30:10Z
Report: ICE Opening Detention Facility for Transgender Illegals,2016-05-23T08:30:10Z
Andrea Lafferty to Target: ‘No More; We’ve Had It’ over Transgender Issue,2016-05-23T08:04:02Z
Andrea Lafferty to Target: ‘No More; We’ve Had It’ over Transgender Issue,2016-05-23T08:04:02Z
Transgender Poll: Two-Thirds of Adults Back Donald Trump’s K-12 Bathroom Policy,2016-05-22T19:26:53Z
Transgender Poll: Two-Thirds of Adults Back Donald Trump’s K-12 Bathroom Policy,2016-05-22T19:26:53Z
Obama Appoints Transgender Person To Advisory Faith Council,2016-05-22T09:51:06Z
Obama Appoints Transgender Person To Advisory Faith Council,2016-05-22T09:51:06Z
Pro-Gay Group Warns ‘Significant Risks’ in Transgender Medical Treatments for Children,2016-05-20T17:06:14Z
Pro-Gay Group Warns ‘Significant Risks’ in Transgender Medical Treatments for Children,2016-05-20T17:06:14Z
"Target Sales Drop Amid Transgender Promotion, Consumer Boycott, $10 Billion Stock Crash",2016-05-19T14:12:00Z
"Target Sales Drop Amid Transgender Promotion, Consumer Boycott, $10 Billion Stock Crash",2016-05-19T14:12:00Z
Guard Faces Assault Charge for Confronting Transgender Woman Using Women’s Restroom,2016-05-19T10:46:17Z
Guard Faces Assault Charge for Confronting Transgender Woman Using Women’s Restroom,2016-05-19T10:46:17Z
"European Union Says U.S. Bathroom Privacy Bill Illegal, Slams ‘Religious Values’",2016-05-19T10:13:55Z
"European Union Says U.S. Bathroom Privacy Bill Illegal, Slams ‘Religious Values’",2016-05-19T10:13:55Z
Woman Alarmed Ross Department Store Allowed Man to Use Women’s Dressing Room,2016-05-18T15:06:06Z
Woman Alarmed Ross Department Store Allowed Man to Use Women’s Dressing Room,2016-05-18T15:06:06Z
Top Vatican Cardinal Blasts ‘Demonic’ Attacks on Family at Washington Breakfast,2016-05-18T06:31:36Z
Top Vatican Cardinal Blasts ‘Demonic’ Attacks on Family at Washington Breakfast,2016-05-18T06:31:36Z
Violinist Itzhak Perlman Scraps N.C. Concert Over ‘Discriminatory’ Law,2016-05-18T00:52:05Z
Violinist Itzhak Perlman Scraps N.C. Concert Over ‘Discriminatory’ Law,2016-05-18T00:52:05Z
"Elton John: North Carolina Bathroom Law ‘Dangerous,’ ‘Traumatic’ for Transgender People",2016-05-17T12:58:58Z
"Elton John: North Carolina Bathroom Law ‘Dangerous,’ ‘Traumatic’ for Transgender People",2016-05-17T12:58:58Z
Texas AG Joins Parents’ Protest of School Superintendent’s Transgender Policy,2016-05-17T09:19:05Z
Texas AG Joins Parents’ Protest of School Superintendent’s Transgender Policy,2016-05-17T09:19:05Z
Obama Celebrates International Day Against Homophobia and Transphobia,2016-05-17T06:05:38Z
Obama Celebrates International Day Against Homophobia and Transphobia,2016-05-17T06:05:38Z
Canada To Introduce Legislation To ‘Protect’ The Transgendered,2016-05-17T03:26:23Z
Canada To Introduce Legislation To ‘Protect’ The Transgendered,2016-05-17T03:26:23Z
The Nuclear Option: Pee Free or Die! Transgender Movement Amplifies the Ridiculous,2016-05-17T03:17:40Z
The Nuclear Option: Pee Free or Die! Transgender Movement Amplifies the Ridiculous,2016-05-17T03:17:40Z
Black Activists Condemn Obama’s Transgender Shower Room Claim,2016-05-16T14:44:44Z
Black Activists Condemn Obama’s Transgender Shower Room Claim,2016-05-16T14:44:44Z
Obama: Transgender Kids ‘Vulnerable’ and ‘Subject to Bullying’,2016-05-16T13:47:02Z
Obama: Transgender Kids ‘Vulnerable’ and ‘Subject to Bullying’,2016-05-16T13:47:02Z
WATCH: Trans Punk Rocker Burns Birth Certificate Onstage to Protest North Carolina Bathroom Law,2016-05-16T13:44:22Z
WATCH: Trans Punk Rocker Burns Birth Certificate Onstage to Protest North Carolina Bathroom Law,2016-05-16T13:44:22Z
"Obama’s Gender Identity Policy Letter Goes to Shredder, Says School Superintendent",2016-05-16T05:55:01Z
"Obama’s Gender Identity Policy Letter Goes to Shredder, Says School Superintendent",2016-05-16T05:55:01Z
"Princeton Prof: Transgenderism Not Scientific, ‘Superstitious Belief’",2016-05-16T01:43:11Z
"Princeton Prof: Transgenderism Not Scientific, ‘Superstitious Belief’",2016-05-16T01:43:11Z
Chicago Schools Force Students To Use Transgender Language,2016-05-15T10:38:45Z
Chicago Schools Force Students To Use Transgender Language,2016-05-15T10:38:45Z
Transgender Teen TV Star Thanks Obama for Forcing Schools to Allow Boys to Use Girls’ Bathrooms,2016-05-15T09:25:35Z
Transgender Teen TV Star Thanks Obama for Forcing Schools to Allow Boys to Use Girls’ Bathrooms,2016-05-15T09:25:35Z
"Norway Allows ‘One Click’ Sex Changes, Govt Will Decide On Kids’ Gender If Parents Disagree",2016-05-15T07:47:34Z
Afp,2022-11-09T19:29:53Z
"Norway Allows ‘One Click’ Sex Changes, Govt Will Decide On Kids’ Gender If Parents Disagree",2016-05-15T07:47:34Z
Blame Republicans for Obama’s Transgender Bathrooms,2016-05-15T06:35:13Z
Blame Republicans for Obama’s Transgender Bathrooms,2016-05-15T06:35:13Z
Business Insider: Target Boycott Reaches Boiling Point–Market Value Down $4 Billion in 30 Days,2016-05-14T18:47:58Z
Business Insider: Target Boycott Reaches Boiling Point–Market Value Down $4 Billion in 30 Days,2016-05-14T18:47:58Z
"Obama’s ‘Transgender’ Plan: Exclude Parents, Let Officials Handle Childrens’ Sexual Problems",2016-05-13T23:08:09Z
"Obama’s ‘Transgender’ Plan: Exclude Parents, Let Officials Handle Childrens’ Sexual Problems",2016-05-13T23:08:09Z
"Krauthammer: Obama Transgender Bathroom Declaration, ‘Disgraceful,’ ‘Arrogance’ To Say Gender Not ‘Fixed’",2016-05-13T16:52:52Z
"Krauthammer: Obama Transgender Bathroom Declaration, ‘Disgraceful,’ ‘Arrogance’ To Say Gender Not ‘Fixed’",2016-05-13T16:52:52Z
"Donald Trump: Obama’s Government Should Get Out of Kids’ Bathrooms, Locker Rooms",2016-05-13T16:50:22Z
"Donald Trump: Obama’s Government Should Get Out of Kids’ Bathrooms, Locker Rooms",2016-05-13T16:50:22Z
White House: Every Student Should Have Access To Bathroom Of Choice,2016-05-13T11:40:05Z
White House: Every Student Should Have Access To Bathroom Of Choice,2016-05-13T11:40:05Z
"Obama Forces All Schools To Create Transgender-Ready Mixed-Sex Bathrooms, Locker Rooms",2016-05-12T22:04:55Z
"Obama Forces All Schools To Create Transgender-Ready Mixed-Sex Bathrooms, Locker Rooms",2016-05-12T22:04:55Z
EXCLUSIVE: Jenner Confidant Slams ‘Extremely Harmful’ Report Alleging Reality Star Has Considered De-Transitioning,2016-05-12T16:00:22Z
EXCLUSIVE: Jenner Confidant Slams ‘Extremely Harmful’ Report Alleging Reality Star Has Considered De-Transitioning,2016-05-12T16:00:22Z
LGBT Students at UCLA ‘Crying’ over Signs Held Up by Three Republican Club Members,2016-05-12T13:21:25Z
LGBT Students at UCLA ‘Crying’ over Signs Held Up by Three Republican Club Members,2016-05-12T13:21:25Z
Trans Actress to ‘Piss In All the Wrong Bathrooms’ During North Carolina Tour,2016-05-12T12:08:55Z
Trans Actress to ‘Piss In All the Wrong Bathrooms’ During North Carolina Tour,2016-05-12T12:08:55Z
Andrea Tantaros: 2016 Election ‘Is Going to Be Fought on the Culture’ Where ‘Battle Lines Are Drawn and the Real Wars Are Won’,2016-05-11T14:56:17Z
Andrea Tantaros: 2016 Election ‘Is Going to Be Fought on the Culture’ Where ‘Battle Lines Are Drawn and the Real Wars Are Won’,2016-05-11T14:56:17Z
Watch College Students Say They Can’t See Differences Between the Two Sexes,2016-05-11T11:58:54Z
Watch College Students Say They Can’t See Differences Between the Two Sexes,2016-05-11T11:58:54Z
ACLU: Catholic Hospitals’ Refusal To Perform Abortions a ‘Threat’ To Women,2016-05-11T07:35:02Z
ACLU: Catholic Hospitals’ Refusal To Perform Abortions a ‘Threat’ To Women,2016-05-11T07:35:02Z
Washington State: Illegal to Ask Transgenders If They’re Transgender,2016-05-11T07:09:45Z
Washington State: Illegal to Ask Transgenders If They’re Transgender,2016-05-11T07:09:45Z
Texas AG Fires Off Letter to Fort Worth ISD Over Transgender Bathroom Policy,2016-05-10T13:38:59Z
Texas AG Fires Off Letter to Fort Worth ISD Over Transgender Bathroom Policy,2016-05-10T13:38:59Z
Franklin Graham: Obama’s LGBT Landmark a ‘Monument to Sin’,2016-05-07T06:43:36Z
Franklin Graham: Obama’s LGBT Landmark a ‘Monument to Sin’,2016-05-07T06:43:36Z
"Politico: Obama Will Push Transgender, ‘Gender Identity,’ Rules on all K-12 Schools",2016-05-06T22:36:25Z
"Politico: Obama Will Push Transgender, ‘Gender Identity,’ Rules on all K-12 Schools",2016-05-06T22:36:25Z
"Oregon Imposes Federal Transgender, ‘Gender Identity’ Agenda on State’s K-12 Schools",2016-05-06T20:30:43Z
"Oregon Imposes Federal Transgender, ‘Gender Identity’ Agenda on State’s K-12 Schools",2016-05-06T20:30:43Z
AFA’s Sandy Rios: Target’s Transgender Bathroom Policy Part of ‘Push from the Left to Deconstruct the Family’,2016-05-06T07:59:40Z
AFA’s Sandy Rios: Target’s Transgender Bathroom Policy Part of ‘Push from the Left to Deconstruct the Family’,2016-05-06T07:59:40Z
Curt Schilling’s Firing from ESPN Illustrates the Dangerous Duplicity of Political Correctness,2016-05-05T12:53:56Z
Curt Schilling’s Firing from ESPN Illustrates the Dangerous Duplicity of Political Correctness,2016-05-05T12:53:56Z
Green Party: Block Anyone Who Opposes Transgenderism From Public Office,2016-05-05T10:41:49Z
Green Party: Block Anyone Who Opposes Transgenderism From Public Office,2016-05-05T10:41:49Z
"Obama Threatens North Carolina on Bathroom Privacy, Pushes ‘Gender Fluid’ Society",2016-05-04T20:04:59Z
"Obama Threatens North Carolina on Bathroom Privacy, Pushes ‘Gender Fluid’ Society",2016-05-04T20:04:59Z
Texas AG to Target: Show Me Your Safety Policies,2016-05-04T14:53:26Z
Texas AG to Target: Show Me Your Safety Policies,2016-05-04T14:53:26Z
Country Music Stars Vow to Keep Performing in North Carolina Despite Transgender Bathroom Law,2016-05-04T13:19:33Z
Country Music Stars Vow to Keep Performing in North Carolina Despite Transgender Bathroom Law,2016-05-04T13:19:33Z
Bruce Jenner to Pose Nude with Olympic Gold Medal for ‘Sports Illustrated’ Cover,2016-05-04T12:29:53Z
Bruce Jenner to Pose Nude with Olympic Gold Medal for ‘Sports Illustrated’ Cover,2016-05-04T12:29:53Z
City in Texas Rejects Proposal to Use Birth Certificates to Determine Bathroom Use,2016-05-04T07:51:41Z
City in Texas Rejects Proposal to Use Birth Certificates to Determine Bathroom Use,2016-05-04T07:51:41Z
,2016-05-03T16:47:50Z
,2016-05-03T16:47:50Z
Colombian Soldier Arrested for Using FARC Money for Sex Change,2016-05-03T07:06:18Z
Colombian Soldier Arrested for Using FARC Money for Sex Change,2016-05-03T07:06:18Z
"Lesbian Legend Scoffs at Transgender Men, Gets Fired by Gay Group",2016-05-02T21:28:03Z
"Lesbian Legend Scoffs at Transgender Men, Gets Fired by Gay Group",2016-05-02T21:28:03Z
Danny DeVito: North Carolina’s Bathroom Privacy Law Treats Transgender People ‘Like Second-Class Citizens’,2016-05-02T10:23:50Z
Danny DeVito: North Carolina’s Bathroom Privacy Law Treats Transgender People ‘Like Second-Class Citizens’,2016-05-02T10:23:50Z
Chinese Transgender Teen Drama Gets Green Light from Communist Government,2016-04-30T08:38:41Z
Chinese Transgender Teen Drama Gets Green Light from Communist Government,2016-04-30T08:38:41Z
"Target Boycott Crosses 1 Million Signers, Stock Sinks by $1.5 Billion",2016-04-28T21:53:46Z
"Target Boycott Crosses 1 Million Signers, Stock Sinks by $1.5 Billion",2016-04-28T21:53:46Z
WATCH: Bruce Jenner Posts Video Using Women’s Bathroom at Trump Tower,2016-04-28T08:53:45Z
WATCH: Bruce Jenner Posts Video Using Women’s Bathroom at Trump Tower,2016-04-28T08:53:45Z
"Gay Writer Tells Breitbart, ‘Gays and Transgenders Need to Divorce’",2016-04-26T11:12:52Z
"Gay Writer Tells Breitbart, ‘Gays and Transgenders Need to Divorce’",2016-04-26T11:12:52Z
Transgender Activists’ Wrath Falls on Texas Photographer,2016-04-25T15:57:15Z
Transgender Activists’ Wrath Falls on Texas Photographer,2016-04-25T15:57:15Z
Andrea Lafferty: Donald Trump and Others ‘Don’t Understand the Full Impact’ of ‘Gender Identity’ Ideology,2016-04-25T14:22:00Z
Andrea Lafferty: Donald Trump and Others ‘Don’t Understand the Full Impact’ of ‘Gender Identity’ Ideology,2016-04-25T14:22:00Z
Do Clothes Make a Man? LGBT Debate Hits the Boiling Point,2016-04-25T11:30:04Z
Do Clothes Make a Man? LGBT Debate Hits the Boiling Point,2016-04-25T11:30:04Z
Outrage Abounds over Target’s Decision to Allow Transgenders in Any Bathroom,2016-04-25T09:42:44Z
Outrage Abounds over Target’s Decision to Allow Transgenders in Any Bathroom,2016-04-25T09:42:44Z
Planned Parenthood: ‘Trans Suicide Hotline Calls Doubled’ After NC Bathroom Privacy Law Signed,2016-04-25T09:04:05Z
Planned Parenthood: ‘Trans Suicide Hotline Calls Doubled’ After NC Bathroom Privacy Law Signed,2016-04-25T09:04:05Z
"Proud Woman Goes Viral By Rebuking Transgenders, Liberals: Female Outfits Can’t Make you a Woman",2016-04-24T08:51:44Z
"Proud Woman Goes Viral By Rebuking Transgenders, Liberals: Female Outfits Can’t Make you a Woman",2016-04-24T08:51:44Z
Ted Cruz to Jimmy Fallon: Show Me Donald Trump Dressed as Hillary Clinton,2016-04-24T08:26:32Z
Ted Cruz to Jimmy Fallon: Show Me Donald Trump Dressed as Hillary Clinton,2016-04-24T08:26:32Z
Ted Cruz: Trump ‘Is Blatantly Lying to You and Laughing About It’,2016-04-23T07:13:02Z
Ted Cruz: Trump ‘Is Blatantly Lying to You and Laughing About It’,2016-04-23T07:13:02Z
Franklin Graham: ‘Men Pretending to Be Women’ Should Not Use Women’s Restrooms,2016-04-23T04:05:49Z
Franklin Graham: ‘Men Pretending to Be Women’ Should Not Use Women’s Restrooms,2016-04-23T04:05:49Z
Sports Page Social Justice Warriors Flip Out over Breitbart Curt Schilling Interview,2016-04-23T02:00:34Z
Sports Page Social Justice Warriors Flip Out over Breitbart Curt Schilling Interview,2016-04-23T02:00:34Z
"Maher: Trump ‘For a Second, Said Something Sensible’ About Transgender Bathrooms",2016-04-22T20:45:29Z
"Maher: Trump ‘For a Second, Said Something Sensible’ About Transgender Bathrooms",2016-04-22T20:45:29Z
Group Sends Letter to Donald Trump over Bathroom Bill: ‘The Issue Is Simply Privacy’,2016-04-22T13:39:09Z
Group Sends Letter to Donald Trump over Bathroom Bill: ‘The Issue Is Simply Privacy’,2016-04-22T13:39:09Z
Public Support For Transgender Bathrooms Twirls Down the Drain,2016-04-22T09:04:47Z
Public Support For Transgender Bathrooms Twirls Down the Drain,2016-04-22T09:04:47Z
Man Accused of Peeping in Women’s Restroom Also Faces Child Porn Charges,2016-04-21T22:17:07Z
Man Accused of Peeping in Women’s Restroom Also Faces Child Porn Charges,2016-04-21T22:17:07Z
"Trump: NC’s ‘Bathroom Law,’ Causing Problems, ‘We Have To Take Care of Everybody,’ States Should Decide",2016-04-21T20:59:12Z
"Trump: NC’s ‘Bathroom Law,’ Causing Problems, ‘We Have To Take Care of Everybody,’ States Should Decide",2016-04-21T20:59:12Z
"Krauthammer:  Trump’s Abortion Statements ‘A Little Bit Confused,’ No ‘Epidemic’ Of Transgenders ‘Being Evil In Bathrooms’",2016-04-21T16:50:14Z
"Krauthammer:  Trump’s Abortion Statements ‘A Little Bit Confused,’ No ‘Epidemic’ Of Transgenders ‘Being Evil In Bathrooms’",2016-04-21T16:50:14Z
N.C. Businesses Hanging ‘All-Gender’ Signs in Public Bathrooms,2016-04-21T16:27:57Z
N.C. Businesses Hanging ‘All-Gender’ Signs in Public Bathrooms,2016-04-21T16:27:57Z
Transgender Activists Compare NBA-Themed Commercials to Blackface,2016-04-21T13:31:13Z
Transgender Activists Compare NBA-Themed Commercials to Blackface,2016-04-21T13:31:13Z
Ted Cruz on Trump’s Bathroom Comments: ‘No Different from Politically Correct Leftist Elites’,2016-04-21T12:24:22Z
Ted Cruz on Trump’s Bathroom Comments: ‘No Different from Politically Correct Leftist Elites’,2016-04-21T12:24:22Z
Louie Gohmert on Donald Trump’s Transgender Bathroom Support: ‘Hopefully that Will Be Another One of the Positions He’ll Change’,2016-04-21T10:33:58Z
Louie Gohmert on Donald Trump’s Transgender Bathroom Support: ‘Hopefully that Will Be Another One of the Positions He’ll Change’,2016-04-21T10:33:58Z
"British Govt Issues Human Rights Warning For LGBT Travellers To North Carolina, Mississippi",2016-04-21T08:17:20Z
"British Govt Issues Human Rights Warning For LGBT Travellers To North Carolina, Mississippi",2016-04-21T08:17:20Z
ESPN Fires Curt Schilling for Criticizing Transgenders Invading Ladies’ Rooms,2016-04-21T00:03:25Z
ESPN Fires Curt Schilling for Criticizing Transgenders Invading Ladies’ Rooms,2016-04-21T00:03:25Z
